psro_40c,psro
,7.783202902
,
,7.925502268
,8.092912625
,8.284040121
9.083426719,8.320312321
,8.09151704
,7.910156037
,7.79157381
,
,
,8.21568074
,8.320312321
,8.303571372
8.70396203,8.133370713
,7.999442254
,
,8.063615747
,8.141740754
,7.942243217
,8.865792649
,9.008092015
,8.865792649
,
,8.97460925
,9.055524559
9.679129893,9.136439001
,9.108537709
,8.883928315
,
,
,9.05970958
,9.11690775
,9.224329634
,9.440568986
,9.292689014
,9.00251141
,8.73186419
,
,8.457031082
,8.539341977
9.161551726,8.666295112
,8.743024534
9.507532782,9.00251141
,8.995536087
,8.547712017
,8.15848257
,7.88085916
,8.858817326
,8.564452966
,8.724888867
,8.840680792
9.349888919,8.868582951
9.515904557,9.019251492
,9.072265508
,8.677454588
,8.341239158
,
,
,9.12806896
9.746093689,9.232701409
,9.472656166
,9.688895519
,9.556360911
,9.536829659
,9.652623319
9.955357719,9.453124915
,9.27734365
,8.844865812
,8.63978767
,9.169921766
,9.178292675
,9.529855204
,8.879743295
,9.549386455
,9.607979343
,9.584263938
,9.588448091
,9.412667694
,8.963448907
,8.777902016
,8.708147051
,8.992745784
,9.328962082
,9.680524611
,9.698661145
,9.648437431
,9.693079672
,
,9.328962082
,8.886718618
,8.433313943
,8.388671702
,8.57979833
,8.860212043
,9.294084599
,9.500558326
10.08789059,9.541015547
,9.535435809
,
,8.82533456
,8.494698868
,8.194754771
,8.404017066
,8.660714507
,9.027623267
,9.356864242
,9.471261449
9.769810828,9.264787722
,8.851842002
9.001115825,8.530970201
,8.31194228
,8.265904454
,8.477957919
,8.706751466
,8.996930805
9.607979343,9.114118314
,8.854631438
,8.606305772
,8.399832913
,
,
,8.796037683
9.380579646,8.914620778
,8.924386404
,8.809989197
,8.659318922
,
8.976004835,8.507254797
9.129464546,8.613281095
,8.468192293
,8.858817326
,8.922990818
,8.808593612
,
,9.125279525
,
,9.037388893
,8.952287696
,8.744420119
,
,
,9.229911106
,9.246652055
,9.267578024
,9.335937405
,9.102957971
,8.754185744
,8.399832913
,
,8.60351547
,8.737443928
,8.786272057
,8.737443928
,8.809989197
,8.63560265
,8.229631386
,7.837611636
,7.568359134
,8.936942332
,8.663504809
,8.869977669
,8.950892111
,8.773716996
,8.791852663
,8.69698584
,8.246373202
,7.9771207
,7.621372283
,
,
,9.320592041
,9.552176758
,9.666573098
,9.485212095
,9.261998286
,9.243860885
,8.97460925
,8.869977669
,8.434709528
,
,9.234095259
,9.227120804
,9.518693993
,9.624720292
,9.282923388
,9.330357667
9.613560816,9.17689709
,9.153180818
9.474051751,9.049943954
,8.572823874
,8.437499831
,8.815568935
,9.102957971
,9.354073939
,9.494977721
,9.373605191
,9.252232661
,9.303850225
9.656807472,9.189453018
9.408482674,8.962053322
,8.504464494
,8.134765431
,8.547712017
,8.749999857
,8.929967009
,9.160156141
,9.229911106
,9.162946443
,9.132254848
,8.865792649
,8.473772031
,8.115234179
,
,8.589563956
,8.709542636
,8.935546747
,9.080636416
,9.114118314
,8.952287696
,8.57840448
,8.212890437
,8.024553244
,8.426339487
,8.5825895
,8.630022044
,8.78906236
,8.865792649
,8.621652003
,8.313336998
,8.131975128
,
,8.51143895
,8.759765482
,8.780692319
,
,8.617466983
,
,8.157086985
,8.472376446
,8.497489171
,8.349609199
,8.797433268
,8.829520448
,8.616071398
,9.063895468
,9.019251492
,8.99832639
,8.945312373
,8.82533456
,8.684430779
,
,9.192243321
,9.181082977
,9.202008947
,9.172712069
,9.197823926
,9.026227682
,8.715123241
,8.395647025
,
,8.674665153
,8.722098564
,8.766740806
,8.709542636
,8.793248248
,8.657923337
,8.228235801
,7.836216051
,7.505580359
,9.083426719
,8.730468605
,8.807198894
,8.902063982
,8.786272057
,8.776506431
,8.69698584
,8.310546695
,7.985491608
,7.643694705
,
,9.340123293
,9.366629868
,9.60379519
,9.630301764
,9.439173401
,9.285714558
,9.20898427
,9.061105165
,8.856027023
,8.438895416
,8.201730094
,9.440568986
,9.334542687
,9.564732686
,9.630301764
,9.379185796
,9.380579646
,9.255022096
,9.260602701
,9.070870791
,8.630022044
,8.427734205
,9.009485866
,9.17689709
,9.425223622
,9.564732686
,9.501953044
,9.36942017
,9.36244398
,9.358258959
,8.99972024
,8.610490793
,8.172433216
,8.657923337
,8.865792649
,9.00669643
,9.246652055
,9.33733299
,9.354073939
,9.294084599
,9.040178328
,8.577008895
,8.228235801
,7.946429105
,8.685826364
,8.769531108
,9.012277036
,9.193638906
,9.299665205
,9.12806896
,8.738839513
,8.384485814
,8.169642046
,8.515624837
,8.698381425
,8.680245758
,8.914620778
,9.020647077
,8.796037683
,8.519810725
,8.314732583
,8.15987642
,8.550501453
,8.8853239
,8.913225193
,8.900670132
,8.737443928
,8.648157711
,8.274274495
,8.550501453
,8.630022044
,8.479352637
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,8.783482622
9.400110898,8.897879829
,8.828124863
,8.865792649
,8.939732635
9.503348629,8.934152029
,9.016462056
,9.003906128
,8.839286074
,
,8.745813969
,8.992745784
,9.00251141
,9.090402042
,9.289899579
,9.165735879
,8.928571424
,8.726282717
,
,8.351004784
,8.487723545
,8.535156089
,8.628626459
,8.8490517
,8.772321411
,8.451451344
,8.18359356
,7.961774469
,8.673270435
,8.431920093
,8.664899527
,8.807198894
,8.801618288
,8.832310751
,8.865792649
,8.497489171
,8.307756393
,8.051060686
,
,8.94252207
,9.097376498
,9.478235905
10.25390623,9.630301764
,9.538225244
,9.374999908
,9.414062412
,9.344308313
,9.214564008
9.383370817,8.861607628
,8.656529486
,8.953683281
9.589843676,9.008092015
,9.444754874
,9.669364268
,9.518693993
,9.508928367
9.965123345,9.398717048
,9.475446469
9.926060841,9.401506483
,9.037388893
,8.791852663
,8.63560265
9.395926745,8.863001479
,9.26897361
10.22460935,9.599609302
10.24832649,9.651227734
,9.4907927
,9.567522122
,9.536829659
,9.315011436
,8.897879829
,8.437499831
,8.272879777
,8.540735827
,8.82533456
9.760045203,9.193638906
,9.401506483
,9.397321463
,9.401506483
,9.118303335
,8.772321411
,8.501673324
,8.12639539
,8.351004784
,8.544921715
,8.90624987
,9.186662715
9.825614281,9.246652055
,9.024832964
9.26897361,8.751395442
,8.480748222
,8.359374824
,8.233817274
,8.452845195
,8.581193915
,8.878348577
,8.963448907
,8.636998235
8.967633927,8.419364164
,8.31194228
,8.218470175
,8.437499831
,8.787667642
,8.822545125
,8.755579595
9.140624889,8.621652003
,8.480748222
,8.260323849
,8.496093586
9.029017117,8.543526997
,8.380301661
,8.5825895
,8.659318922
9.00669643,8.515624837
,8.748605139
,8.793248248
,8.78906236
,8.78906236
,8.726282717
,8.588170106
,
,
,8.879743295
,8.911829608
,8.953683281
,9.070870791
,8.946707958
,8.624442306
8.826730145,8.342633875
,
8.833704601,8.261718566
8.945312373,8.359374824
,8.426339487
,8.451451344
,8.596540146
,8.496093586
,8.115234179
,7.724609147
,
,7.929687289
,8.338448855
,8.563058249
,8.607701357
,8.500279473
,8.570032704
,8.507254797
,8.148716944
,7.898995694
,7.541852559
,7.862723493
9.531249921,8.969029512
,9.026227682
9.886998338,9.294084599
10.01395147,9.39453116
,9.207589552
,
,9.108537709
,8.914620778
9.280133953,8.759765482
,8.356584522
,
,9.054129842
,9.035993308
,9.30245464
10.00279026,9.429407775
,9.175501504
,
,9.168527049
9.644251543,9.098772083
,8.982980158
9.068079621,8.558873228
,8.299386352
,8.717912677
,8.896484244
,9.189453018
,9.342912728
,9.316406154
,9.24525647
9.866071501,9.330357667
,9.225725219
,8.955077999
,8.543526997
,8.067801635
,9.478235905
,
,8.770926693
,9.051339539
9.700055863,9.158761423
,9.171317351
,9.167131464
9.446149592,8.924386404
,8.529576351
,8.222656063
,7.882254745
,
,8.558873228
,8.809989197
9.574498312,9.037388893
9.686104349,9.146204627
9.507532782,8.97460925
,8.595145429
,8.27567008
,8.115234179
,8.39425144
,8.450055759
,8.542131412
9.26897361,8.754185744
9.374999908,8.847656115
,8.636998235
8.8490517,8.342633875
,8.175223519
,8.059430727
,8.377511358
9.204798382,8.694196405
9.289899579,8.773716996
,8.730468605
,8.649553296
,8.475167616
,8.147321359
,
,
,
,
,8.684430779
,8.505859211
,
,8.745813969
,
,8.632812347
,8.543526997
,8.40122763
,
,
,8.713727656
,8.727678302
,8.765345221
,8.783482622
,8.613281095
,8.335657685
,8.154296682
,
,8.095702928
,8.173827934
,8.2435829
,8.295201331
,8.351004784
,8.205915114
,7.834821333
,
,
,8.289620726
,8.124999805
,8.33705327
,8.388671702
,8.345423311
,8.328683229
,8.21568074
,7.765067235
,7.554408488
,7.321429053
,
,8.565848551
,8.690011384
,9.045758934
,9.193638906
,9.087610872
,8.875558274
,8.687220214
,8.430524508
,8.303571372
,7.993861649
,
,8.609095208
,8.691406102
,9.026227682
,9.224329634
,9.044364216
,8.902063982
,8.610490793
,8.565848551
,8.525390463
,8.186383863
,
,8.240792597
,8.51143895
,8.867187366
,9.137834586
,9.18526713
,9.001115825
,8.903459567
,8.748605139
,8.557477643
,8.240792597
,
,7.961774469
,
,8.479352637
,8.775110846
,8.955077999
,8.928571424
,8.835100186
,8.558873228
,8.244977617
,8.005021993
,
,
,8.295201331
,8.529576351
,8.805803309
,8.832310751
,8.650948881
,
,8.038504758
,7.935267894
,
,
,8.321707906
,8.558873228
,8.609095208
,8.331473532
,8.056640424
,7.965960357
,
,
,
,8.607701357
,8.553292623
,8.398437328
,8.21986576
,
,
,8.455636365
,8.292411029
9.084821437,8.674665153
,8.776506431
,8.611886378
,8.712332938
9.157365838,8.734654493
,8.773716996
9.199218644,8.784876472
,8.706751466
,8.625837024
,8.423548317
,
,8.786272057
9.22014548,8.81417335
9.494977721,9.03459859
9.554967061,9.121093637
,8.918805798
,8.544921715
8.759765482,8.352399501
,
,8.168248196
,8.263114151
8.82114954,8.45424078
,8.786272057
,9.049943954
,8.747209554
,8.175223519
,7.769252255
,
,
,8.282645403
8.886718618,8.498883888
,8.794642098
,9.008092015
,9.082031134
,8.913225193
8.722098564,8.321707906
,7.900390411
,7.670200412
,
,
,8.88253273
,9.327567364
,9.803291859
,9.753069012
10.06696376,9.626115877
9.87165124,9.464286126
,9.186662715
9.18526713,8.758370765
8.749999857,8.348214481
,8.387276984
,8.765345221
,8.869977669
,9.425223622
,9.868860937
,9.707031186
,9.702845298
,9.418248299
,9.30245464
9.36942017,8.953683281
8.833704601,8.45424078
,
,8.431920093
,8.70396203
9.687499934,9.234095259
,9.79073593
10.23577056,9.793526233
,9.63727622
,9.507532782
,9.366629868
,8.807198894
,8.380301661
,
,
,8.409598538
9.1517861,8.730468605
9.806083029,9.358258959
,9.613560816
,9.481027075
,9.36244398
,8.956473584
8.652343599,8.268693889
,8.056640424
,
,
8.857421741,8.444475154
9.379185796,8.925781121
9.783760607,9.313615851
9.836774624,9.377790211
,8.978795138
8.82533456,8.412388841
8.325892059,7.946429105
,7.932477592
,
,8.2798551
,8.487723545
9.147600212,8.698381425
9.218749895,8.783482622
,8.408202953
,8.074776958
,
,
,
,8.550501453
8.992745784,8.550501453
8.941126485,8.497489171
8.727678302,8.33705327
,8.179407672
,
,8.249162638
,8.318917603
,
,8.82533456
,8.948102676
,8.81417335
,8.832310751
,8.878348577
,8.946707958
,8.973214533
,8.920201383
,8.803013873
,
,8.766740806
,8.842076377
,8.969029512
,9.153180818
,9.342912728
,9.087610872
,8.794642098
,8.628626459
,
,8.197545073
,8.33705327
,8.606305772
,8.931360859
,9.155970253
,8.897879829
,8.345423311
,8.014787618
,7.858538473
,8.666295112
,8.314732583
,8.592355126
,8.970423363
,9.12388394
,9.182477695
,9.03459859
,8.500279473
,8.127790108
,7.869698816
,
,8.829520448
,
,9.402902068
,9.90792344
,9.81445307
,9.616350251
,9.48800153
,9.239676732
,8.913225193
,8.457031082
,8.380301661
,8.851842002
,8.888114203
,9.450334612
,9.910713743
,9.744698104
,9.715401227
,9.48660768
,9.462890541
,9.084821437
,8.521204575
,8.444475154
,8.51423012
,8.762555785
,9.253626511
,9.864676784
,9.87165124
,9.768415243
,9.716796812
,9.560546799
,8.946707958
,8.39425144
,8.164062308
,
,8.459821385
,8.828124863
,9.508928367
,9.750279577
,9.705635601
,9.667968683
,9.235490844
,8.476562334
,8.175223519
,
,8.324498209
,8.530970201
,9.031808287
,9.497767156
,9.560546799
,9.231305824
,8.705357615
,8.217076325
,8.124999805
,8.101282666
,
,8.533761371
,8.864397064
,9.038782743
,8.69977701
,8.404017066
,8.184989145
,8.095702928
,
,8.613281095
,8.663504809
,8.727678302
,8.63978767
,8.519810725
,
,8.367745732
,8.501673324
,8.359374824
,9.698661145
,9.741907801
,9.616350251
,9.655412754
,9.740513951
,9.753069012
,9.780970305
,9.753069012
,9.561942384
,9.30524581
,9.613560816
,9.72237655
,9.767020526
,10.0237171
,10.16043586
,9.909319025
,9.510323952
,9.292689014
,
,9.040178328
,9.082031134
,9.358258959
,9.684709632
,9.923270539
,9.609374928
,9.03459859
,8.553292623
,8.335657685
,9.412667694
,9.080636416
,9.255022096
,9.732142176
,9.853515573
,9.90792344
,9.69726556
,9.090402042
,8.649553296
,8.306360808
,
,9.656807472
,9.683314046
,10.19112659
,10.68638407
,10.6138388
,10.35156249
,10.13532314
,9.875837127
,9.489397115
,8.995536087
,8.913225193
,9.680524611
,9.662388945
,10.21763403
,10.71428623
,10.50920809
,10.38922941
,10.01255589
,9.981864294
,9.67215457
,9.079240831
,8.99832639
,9.315011436
,9.503348629
,10.03627216
,10.68498935
,10.55524505
,10.27343748
,10.18415127
,10.09626063
,9.508928367
,8.960657737
,8.726282717
,9.052734257
,9.210379855
,9.538225244
,10.23856087
,10.42131746
,10.23856087
,10.10463154
,9.775390567
,8.969029512
,8.625837024
,
,9.153180818
,9.266183307
,9.743303386
,10.1660156
,10.03487658
,9.792131515
,9.234095259
,8.664899527
,8.530970201
,8.988560764
,9.126673375
,9.274553348
,9.51171867
,9.563337101
,9.200614229
,8.883928315
,8.595145429
,8.484933242
,9.049943954
,9.354073939
,9.321985892
,9.313615851
,9.12388394
,9.00669643
,8.638392085
,8.971818948
,9.068079621
,8.864397064
,8.491907698
,8.645368275
8.99832639,8.535156089
,8.507254797
,8.560267079
,8.630022044
9.146204627,8.664899527
9.135045151,8.63978767
,8.500279473
,8.364954562
,7.712054086
,8.561662664
9.098772083,8.63560265
9.319196456,8.8853239
,
,
8.953683281,8.501673324
8.716517091,8.293805746
,
,7.94503352
8.469587011,8.038504758
,8.303571372
9.015067339,8.596540146
,8.869977669
,8.676060738
8.483537657,8.078961979
8.085937302,7.684151926
,
,7.58230978
,8.037109173
8.715123241,8.306360808
,8.645368275
,8.777902016
9.358258959,8.897879829
9.280133953,8.81696452
,
,7.868304099
,7.57812476
,
,8.536551674
,8.69977701
9.638671805,9.155970253
10.15904028,9.648437431
9.945592093,9.482421792
9.807477747,9.33733299
9.801897141,9.303850225
,
,8.730468605
8.666295112,8.264508869
,8.265904454
,8.650948881
9.197823926,8.730468605
,
,9.720982699
9.981864294,9.476842054
9.99999996,9.531249921
,9.270368327
,9.409876524
,8.952287696
,8.349609199
8.779296734,8.324498209
,8.348214481
9.121093637,8.659318922
9.57170801,9.101562386
10.09765622,9.588448091
10.09486592,9.57170801
10.0055797,9.500558326
10.06417345,9.568917707
,
,8.840680792
8.737443928,8.300781069
,8.037109173
,
,8.328683229
9.130859263,8.690011384
9.786551777,9.295480184
,9.493583003
,9.510323952
,9.534040224
9.610770513,9.142020474
,8.381696379
,7.985491608
,
8.670480133,8.247767053
,8.373326338
9.334542687,8.863001479
9.768415243,9.271763912
9.873046825,9.398717048
,9.070870791
8.987165179,8.544921715
8.412388841,7.989676629
,7.82366099
,8.097098513
,8.232421689
,8.406808236
9.190848603,8.710937353
9.278739235,8.81696452
8.886718618,8.46261082
8.51423012,8.084542584
8.232421689,7.818080385
,
,
,8.508649514
,8.52260016
8.992745784,8.51423012
8.723493282,8.268693889
8.537946392,8.092912625
,
8.60351547,8.145926642
,8.247767053
,7.993861649
8.523995745,8.016183203
8.530970201,8.129185693
,8.016183203
,8.037109173
,8.102678251
,8.119420067
,8.15150638
,8.074776958
8.317522018,7.974330397
,
,8.073381373
8.564452966,8.105468553
,8.184989145
,8.327287644
,8.416573862
8.63560265,8.176618237
,7.947823823
8.210100135,7.731585337
,
,7.506975944
8.157086985,7.624163453
8.233817274,7.840401939
8.604911055,8.129185693
,8.285435706
,7.996651952
,7.501395338
,
,
,7.804129738
,7.592075406
8.284040121,7.808314759
,8.15848257
,
,8.367745732
,8.169642046
,7.712054086
,
,
,
8.459821385,7.986886326
8.653739184,8.154296682
9.033203005,8.550501453
,9.003906128
,8.948102676
9.27734365,8.832310751
9.155970253,8.687220214
,8.424943902
8.512834535,8.069196353
,7.815290082
,7.825055708
8.567243269,8.083146999
,8.136161016
9.132254848,8.620256418
,9.062499883
9.455915218,8.967633927
,8.982980158
,8.616071398
,8.575614177
8.698381425,8.270089474
,7.864118211
,7.984096023
,7.826450425
,8.037109173
,8.431920093
,8.996930805
9.513114255,9.037388893
,8.932756444
,8.807198894
,8.655133901
,8.137555733
,7.799944718
,
,
,7.776227579
8.558873228,8.045480081
,8.653739184
,8.843470227
,8.82114954
,8.650948881
8.698381425,8.247767053
,7.650669161
,7.477679066
,
,7.688336946
8.282645403,7.806919174
,8.295201331
9.054129842,8.5825895
,8.663504809
,8.306360808
,7.826450425
,
,
,
8.182198842,7.700892875
8.390067287,7.915736643
,8.058036009
,8.136161016
8.264508869,7.837611636
,7.532086933
,
,
,
8.501673324,7.984096023
8.42912979,7.974330397
8.434709528,7.938058197
8.2435829,7.769252255
,7.624163453
,
,
,7.762276932
,
,9.013671753
9.421037735,8.907645455
,8.969029512
8.916015495,8.383091964
,8.39425144
8.438895416,8.032923285
,9.42243332
,8.257532679
9.342912728,8.883928315
,9.471261449
,8.078961979
9.18387328,8.729073887
8.627232609,8.169642046
9.202008947,8.722098564
8.99832639,8.537946392
,8.426339487
9.359654545,8.88253273
,8.978795138
,8.830915166
9.328962082,8.851842002
,8.959263886
9.506138932,9.015067339
,
,8.932756444
,8.794642098
,8.588170106
,8.874162689
,8.927176706
9.508928367,9.049943954
9.78934208,9.287109276
9.909319025,9.429407775
9.60518904,9.129464546
9.132254848,8.712332938
8.955077999,8.493303283
,
,8.371930753
8.801618288,8.381696379
9.12806896,8.701171728
,9.027623267
,9.234095259
,8.8853239
,8.27706393
,7.900390411
,7.717633824
,8.797433268
8.846261397,8.427734205
9.108537709,8.666295112
9.568917707,9.048548369
,9.222935783
,9.239676732
,9.023437379
,8.413782691
,8.002232557
,7.732980055
,
,9.084821437
,9.063895468
9.976282821,9.500558326
,10.0055797
10.37109374,9.873046825
10.07672938,9.617744969
9.938615903,9.451730197
,9.207589552
,8.81417335
8.836495771,8.410993256
,8.295201331
,9.172712069
9.564732686,9.068079621
10.08231085,9.598213717
,10.04603779
,9.849329685
,9.704240883
,9.321985892
,9.330357667
,8.99972024
,8.504464494
,8.420758882
,8.772321411
,8.91741108
,
10.54268912,10.01395147
,9.893973661
,9.642857693
,9.471261449
9.896763964,9.453124915
,8.903459567
,8.398437328
,8.104073836
,8.466796708
9.047154519,8.607701357
,8.929967009
,9.596818999
,9.748883992
,9.581473635
,9.444754874
,9.09179676
8.787667642,8.364954562
,8.04129506
,
,8.498883888
,8.61467668
,9.115513899
,9.465680843
,9.441964571
9.567522122,9.105748274
,8.575614177
,8.027343547
,7.931082874
,8.330077947
,8.46121697
,8.645368275
,8.896484244
,8.957868301
,8.596540146
,8.222656063
,7.950614125
,7.905971017
,8.447265457
,8.734654493
9.1880583,8.729073887
,8.698381425
,8.498883888
8.752790159,8.307756393
,7.991071346
,
,8.452845195
,8.268693889
,
,8.642577973
8.899274546,8.459821385
,8.540735827
,8.616071398
,8.681640476
,8.649553296
,8.641183255
8.833704601,8.458426667
,8.268693889
,8.5463173
,8.571428289
,8.628626459
,8.8490517
,8.97460925
9.186662715,8.715123241
,8.39425144
,8.190568883
,
,7.991071346
,7.989676629
,8.250558223
9.030412702,8.572823874
,8.723493282
,8.417968579
,7.886439765
,7.529296631
,
,8.512834535
,8.071985788
,8.18359356
8.97460925,8.512834535
,8.683036061
,8.717912677
,
,7.979911003
,7.628348474
,
,
,8.677454588
,8.634207932
,8.985770461
,9.447545177
,9.363839565
9.599609302,9.143415192
,8.981584573
,8.724888867
,8.441685719
